id,name_movement,keywords
1835,String Quartet No 23 in F major 3. Menuetto. Allegretto,"Elegant, playful, lively, charming, graceful, light-hearted, cheerful, delicate, spirited, refined"
1835,String Quartet No 23 in F major 3. Menuetto. Allegretto,"Graceful, lively, delicate, charming, elegant, playful, refined, lively, cheerful, sophisticated"
1835,String Quartet No 23 in F major 3. Menuetto. Allegretto,"Poignant, lively, elegant, harmonious, playful, intricate, melodic, expressive, dynamic, transcendent"
1859,String Quartet No 18 in A major 2. Menuetto and Trio,"Violin, Viola, Cello, String Quartet, Precision, Elegance, Harmony, Melodic, Classical, Mozart"
1859,String Quartet No 18 in A major 2. Menuetto and Trio,"Elegant, playful, light-hearted, graceful, charming, dance-like, jovial, lively, spirited, refined"
1859,String Quartet No 18 in A major 2. Menuetto and Trio,"Elegant, lively, graceful, charming, spirited, delicate, playful, refined, sophisticated, seamless"
1859,String Quartet No 18 in A major 2. Menuetto and Trio,"Emotion, elegance, contrast, unity, development, tension, delicacy, complexity, majesty, innovation"
1872,Piano Trio No 3 in B-flat major 2. Larghetto,"piano, violin, cello, chamber music, classicism, melody, harmony, elegance, intimacy, precision"
1872,Piano Trio No 3 in B-flat major 2. Larghetto,"Serene, melancholic, delicate, graceful, contemplative, elegant, lyrical, intimate, peaceful, tender"
1872,Piano Trio No 3 in B-flat major 2. Larghetto,"Elegant, lyrical, expressive, tender, harmonic, delicate, graceful, emotive, soothing, rich"
1872,Piano Trio No 3 in B-flat major 2. Larghetto,"Emotional, lyrical, introspective, romantic, expressive, serene, melancholic, tender, dream-like, contemplative"
1873,Piano Trio No 3 in B-flat major 3. Allegretto,"Piano, Trio, Mozart, B-flat major, Chamber music, Allegretto, Classical, Ensemble, Elegance, Melodic"
1873,Piano Trio No 3 in B-flat major 3. Allegretto,"Elegant, lively, playful, light-hearted, charming, graceful, spirited, jovial, buoyant, delightful"
1873,Piano Trio No 3 in B-flat major 3. Allegretto,"Elegant, lively, charming, playful, intricate, delightful, graceful, spirited, harmonic, enchanting"
1873,Piano Trio No 3 in B-flat major 3. Allegretto,"Emotional depth, lyrical melodies, symbolic interplay, musical dialogue, subtle nuances, expressive contrasts, rich harmonies, introspective reflections, dramatic tension, poetic imagery"
1876,Piano Trio No2 in G major 2. Andante,"Piano, resonant, expressive, graceful, harmonious, elegant, virtuosic, lyrical, melodic, classical"
1876,Piano Trio No2 in G major 2. Andante,"Elegant, lyrical, intimate, graceful, expressive, melancholic, tender, introspective, delicate, serene"
1876,Piano Trio No2 in G major 2. Andante,"Elegant, lyrical, sophisticated, flowing, delicate, expressive, harmonious, emotive, graceful, enchanting"
1876,Piano Trio No2 in G major 2. Andante,"Emotion, beauty, depth, elegance, balance, introspection, unity, grace, thematic development, subtlety"
1893,Piano Trio No 6 in G major 3. Allegretto,"Piano, elegant, energetic, lively, classical, melodic, virtuosic, harmonious, exquisite, enchanting"
1893,Piano Trio No 6 in G major 3. Allegretto,"Joyful, lively, playful, spirited, elegant, charming, graceful, sophisticated, lighthearted, energetic"
1893,Piano Trio No 6 in G major 3. Allegretto,"Elegant, spirited, graceful, melodic, charming, playful, lively, delightful, harmonious, virtuosic"
1893,Piano Trio No 6 in G major 3. Allegretto,"Love, tension, lightness, struggle, connection, introspection, triumph, hope, resolution, beauty"
1916,String Quartet No 10 in E-flat major 1. Allegro ma non troppo,"Violin, Viola, Cello, String Quartet, Chamber Music, Dvorak, Melodic, Eloquent, Dynamic, Masterpiece."
1916,String Quartet No 10 in E-flat major 1. Allegro ma non troppo,"Expressive, lively, dynamic, playful, melodic, joyful, energetic, lively, light-hearted, spirited."
1916,String Quartet No 10 in E-flat major 1. Allegro ma non troppo,"Lively, energetic, playful, intricate, melodic, harmonious, dynamic, spirited, classical, expressive"
1916,String Quartet No 10 in E-flat major 1. Allegro ma non troppo,"Passionate, vibrant, lyrical, introspective, evocative, dynamic, innovative, emotive, expressive, poignant"
1918,String Quartet No 10 in E-flat major 3. Romanza,"Violin, viola, cello, bowing, delicate, expressive, lyrical, intimate, chamber music, melodic"
1918,String Quartet No 10 in E-flat major 3. Romanza,"Sublime, serene, melancholic, intimate, lyrical, tranquil, nostalgic, emotional, expressive, graceful"
1918,String Quartet No 10 in E-flat major 3. Romanza,"Romantic, lyrical, melancholic, flowing, emotive, expressive, tender, nostalgic, nuanced, intimate"
1918,String Quartet No 10 in E-flat major 3. Romanza,"Emotion, introspection, nostalgia, yearning, tenderness, melancholy, reflection, beauty, tranquility, sentimentality"
1919,String Quartet No 10 in E-flat major 4. Finale,"String, Quartet, Dvorak, Instrument, Chapter 4, Finale, E-flat major, Music, Performance, Critics"
1919,String Quartet No 10 in E-flat major 4. Finale,"Lively, energetic, festive, spirited, exuberant, triumphant, joyous, celebratory, dynamic, jubilant"
1919,String Quartet No 10 in E-flat major 4. Finale,"Lively, energetic, joyful, spirited, triumphant, rhythmic, lively, dramatic, dynamic, celebratory"
1919,String Quartet No 10 in E-flat major 4. Finale,"Emotional, dramatic, lyrical, passionate, introspective, symbolic, dynamic, ethereal, expressive, poignant"
1922,String Quartet No 10 in E-flat major 3. Romanza,"Strings, Quartet, Dvorak, Classical, Romantic, Melodic, Chamber Music, E-flat Major, Romanza, Expressive"
1922,String Quartet No 10 in E-flat major 3. Romanza,"Melancholic, introspective, yearning, tender, dramatic, expressive, lyrical, nostalgic, contemplative, emotive"
1922,String Quartet No 10 in E-flat major 3. Romanza,"Romantic, expressive, lyrical, emotive, melodic, tender, poignant, heartfelt, flowing, serene"
1922,String Quartet No 10 in E-flat major 3. Romanza,"Romanticism, nature, longing, passion, melancholy, introspection, beauty, sorrow, nostalgia, transcendence"
1923,String Quartet No 10 in E-flat major 4. Finale,"string quartet, Dvorak, E-flat major, chamber music, four instruments, classical, finale, virtuosic, dynamic, melodic"
1923,String Quartet No 10 in E-flat major 4. Finale,"Lively, spirited, energetic, triumphant, festive, joyful, playful, dynamic, exuberant, celebratory"
1923,String Quartet No 10 in E-flat major 4. Finale,"Energetic, lively, rhythmic, spirited, dramatic, melodic, joyful, celebratory, vibrant, dynamic"
1923,String Quartet No 10 in E-flat major 4. Finale,"Emotion, unity, resolution, journey, closure, introspection, conflict, triumph, transformation, beauty"
1931,String Quartet No 12 in F major 2. Lento,"Violin, Viola, Cello, Chamber music, Dvorak, String quartet, Melancholic, Romantic, Harmony, Lento"
1931,String Quartet No 12 in F major 2. Lento,"Melancholic, brooding, intimate, introspective, sorrowful, nostalgic, contemplative, serene, solemn, expressive"
1931,String Quartet No 12 in F major 2. Lento,"Emotional, lyrical, serene, contemplative, dynamic, expressive, reflective, melancholic, intimate, nuanced."
1931,String Quartet No 12 in F major 2. Lento,"Transformation, introspection, nature's beauty, growth, reflection, passage of time, emotional depth, storytelling, enlightenment, contemplation"
1932,String Quartet No 12 in F major 3. Molto vivace,"Violin, Viola, Cello, String Quartet, Dvorak, Chamber Music, Romantic, Energetic, Virtuosic, Lively"
1932,String Quartet No 12 in F major 3. Molto vivace,"Lively, energetic, spirited, playful, animated, dynamic, joyful, vibrant, exhilarating, lively"
1932,String Quartet No 12 in F major 3. Molto vivace,"Energetic, playful, lively, melodic, rhythmic, dynamic, spirited, elaborate, vigorous, jubilant."
1932,String Quartet No 12 in F major 3. Molto vivace,"Emotion, intensity, energy, intricacy, unity, evolution, tension, contrast, dynamics, creativity"
1933,String Quartet No 12 in F major 4. Finale: vivace ma non troppo,"Violin, Viola, Cello, Quartet, Dvorak, String, Chamber, Finale, Vivace, Maestoso"
1933,String Quartet No 12 in F major 4. Finale: vivace ma non troppo,"Energetic, lively, joyful, exuberant, playful, spirited, dynamic, light-hearted, rhythmic, celebratory"
1933,String Quartet No 12 in F major 4. Finale: vivace ma non troppo,"Lively, buoyant, energetic, spirited, dynamic, playful, cheerful, rhythmic, intricate, dynamic"
1933,String Quartet No 12 in F major 4. Finale: vivace ma non troppo,"emotional depth, yearning, tension, release, triumph, unity, complexity, resolution, passion, interconnectedness"
2075,Wind Quintet No 1 in B-flat Major 1. Allegro maestoso,"1. Flute, 2. Oboe, 3. Clarinet, 4. Horn, 5. Bassoon, 6. Quintet, 7. Allegro, 8. Maestoso, 9. Harmonious, 10. Virtuosic"
2075,Wind Quintet No 1 in B-flat Major 1. Allegro maestoso,"Energetic, joyful, lively, spirited, dynamic, lively, elegant, playful, celebratory, vibrant"
2075,Wind Quintet No 1 in B-flat Major 1. Allegro maestoso,"Energetic, spirited, dynamic, lively, intricate, engaging, joyful, colorful, vibrant, animated"
2075,Wind Quintet No 1 in B-flat Major 1. Allegro maestoso,"Metaphoric, symbols, Cambini, Wind Quintet, B-flat Major, Allegro maestoso, music, interpretation, criticism, analysis"
2076,Wind Quintet No 1 in B-flat Major 2. Larghetto cantabile,"flute, oboe, clarinet, horn, bassoon, ensemble, harmonious, lyrical, expressive, melodic"
2076,Wind Quintet No 1 in B-flat Major 2. Larghetto cantabile,"Melancholic, serene, lyrical, introspective, expressive, tender, delicate, flowing, graceful, emotive"
2076,Wind Quintet No 1 in B-flat Major 2. Larghetto cantabile,"melodic, flowing, expressive, serene, lyrical, elegant, delicate, soothing, emotive, graceful"
2076,Wind Quintet No 1 in B-flat Major 2. Larghetto cantabile,"Symbolism, emotion, nature, tranquility, transformation, reflection, beauty, unity, contrast, complexity"
2077,Wind Quintet No 1 in B-flat Major 3. Rondo Allegretto grazioso,"Flute, Oboe, Clarinet, Horn, Bassoon, Harmonious, Energetic, Dynamic, Melodic, Classical"
2077,Wind Quintet No 1 in B-flat Major 3. Rondo Allegretto grazioso,"Lively, elegant, playful, joyful, whimsical, charming, graceful, spirited, energetic, light-hearted"
2077,Wind Quintet No 1 in B-flat Major 3. Rondo Allegretto grazioso,"Graceful, energetic, refined, elegant, charming, lively, delightful, playful, spirited, engaging"
2077,Wind Quintet No 1 in B-flat Major 3. Rondo Allegretto grazioso,"Allegory, whimsical, charm, nature, journey, transformation, playfulness, elegance, storytelling, enchantment"
2078,Wind Quintet No 2 in D Minor 1. Allegro espressivo,"Flute, Oboe, Clarinet, Bassoon, French Horn, Wind Quintet, Cambini, Allegro espressivo, Chapter 1, Instrument"
2078,Wind Quintet No 2 in D Minor 1. Allegro espressivo,"Energetic, dramatic, passionate, melancholic, dynamic, intense, expressive, lively, dark, emotional"
2078,Wind Quintet No 2 in D Minor 1. Allegro espressivo,"Lively, expressive, dynamic, intricate, dramatic, melodic, energetic, lively, charming, engaging"
2078,Wind Quintet No 2 in D Minor 1. Allegro espressivo,"Linear, evocative, contrast, dynamic, narrative, atmosphere, tension, dramatic, enigmatic, emotional"
2079,Wind Quintet No 2 in D Minor 2. Larghetto sostenuto ma con moto,"Flute, Oboe, Clarinet, Horn, Bassoon, Ensemble, Harmonious, Delicate, Graceful, Refined"
2079,Wind Quintet No 2 in D Minor 2. Larghetto sostenuto ma con moto,"Melancholic, somber, introspective, flowing, mournful, melancholy, wistful, poignant, expressive, meditative"
2079,Wind Quintet No 2 in D Minor 2. Larghetto sostenuto ma con moto,"Lyrical, expressive, melancholic, flowing, sophisticated, contemplative, elegant, nuanced, emotive, stirring"
2079,Wind Quintet No 2 in D Minor 2. Larghetto sostenuto ma con moto,"Emotion, introspection, connection, progression, transformation, contemplation, unity, contrast, depth, symbolism"
2080,Wind Quintet No 2 in D Minor 3. Presto ma non tanto,"Flute, Oboe, Clarinet, Bassoon, French horn, Dynamic, Virtuosic, Energetic, Ensemble, Precision"
2080,Wind Quintet No 2 in D Minor 3. Presto ma non tanto,"energetic, playful, cheerful, lively, exhilarating, light-hearted, dynamic, spirited, whimsical, vibrant"
2080,Wind Quintet No 2 in D Minor 3. Presto ma non tanto,"Lively, energetic, precise, dynamic, engaging, sophisticated, playful, spirited, intricate, virtuosic"
2080,Wind Quintet No 2 in D Minor 3. Presto ma non tanto,"1. Wind
2. Quintet
3. Cambini
4. D Minor
5. Presto
6. Ma non tanto
7. Metaphoric
8. Symbols
9. Chapter 3
10. Critics"
2081,Wind Quintet No 3 in F Major 1. Allegro maestoso,"Flute, oboe, clarinet, bassoon, horn, bright, energetic, intricate, melodic, engaging"
2081,Wind Quintet No 3 in F Major 1. Allegro maestoso,"Lively, majestic, spirited, vibrant, dynamic, energetic, celebratory, exuberant, rhythmic, uplifting"
2081,Wind Quintet No 3 in F Major 1. Allegro maestoso,"Energetic, playful, elegant, balanced, charming, brilliant, dynamic, inventive, light, engaging"
2081,Wind Quintet No 3 in F Major 1. Allegro maestoso,"Wind, Quintet, F Major, Allegro, Maestoso, Metaphoric, Symbols, Cambini, Chapter 1, Critics"
2082,Wind Quintet No 3 in F Major 2. Larghetto sostenuto,"flute, clarinet, oboe, bassoon, horn, elegant, polished, balanced, delightful, harmonious"
2082,Wind Quintet No 3 in F Major 2. Larghetto sostenuto,"Tender, melancholic, introspective, delicate, lyrical, tranquil, poignant, emotional, enchanting, graceful"
2082,Wind Quintet No 3 in F Major 2. Larghetto sostenuto,"Pastoral, lyrical, elegant, soothing, delicate, graceful, harmonious, contemplative, expressive, tender"
2082,Wind Quintet No 3 in F Major 2. Larghetto sostenuto,"Metaphoric symbols, Cambini, Wind Quintet, F Major, Chapter 2, Larghetto sostenuto, Critics, Online, Comments, Interpretation, Allegorical"
2083,Wind Quintet No 3 in F Major 3. Rondo Allegro con brio,"Flute, Oboe, Clarinet, Horn, Bassoon, Delightful, Charming, Energetic, Playful, Dynamic"
2083,Wind Quintet No 3 in F Major 3. Rondo Allegro con brio,"Energetic, lively, playful, spirited, dynamic, cheerful, festive, charming, whimsical, vibrant"
2083,Wind Quintet No 3 in F Major 3. Rondo Allegro con brio,"Lively, energetic, delightful, charming, playful, intricate, buoyant, exuberant, inventive, jovial"
2083,Wind Quintet No 3 in F Major 3. Rondo Allegro con brio,"Nature, wind, freedom, beauty, unity, journey, joy, contrast, escapism, vitality"
